subscription_id,customer_id,customer_name,plan_name,mrr_amount,previous_mrr,status,start_date,end_date
sub_00353,cus_0067,Wheeler-Duncan,enterprise_plus,999,799,active,2019-11-29,
sub_00354,cus_0080,Swanson-Garcia,growth,499,299,active,2019-11-29,
sub_00355,cus_0161,Jordan-Collins,growth,499,299,active,2019-11-03,
sub_00356,cus_0178,Kelly Inc,enterprise_plus,999,799,active,2019-11-07,
sub_00357,cus_0219,Jones PLC,pro,299,,active,2019-12-17,
sub_00358,cus_0220,Taylor-Brown,enterprise_plus,999,,active,2019-12-26,
sub_00359,cus_0221,Miller Inc,starter,99,,active,2019-12-11,
sub_00360,cus_0222,Hill Group,pro,299,,active,2019-12-21,
sub_00361,cus_0223,Gallagher-Weaver,enterprise,799,,active,2019-12-21,
sub_00362,cus_0224,Villanueva Henderson and Duke,growth,499,,active,2019-12-03,
sub_00363,cus_0225,Blackburn PLC,pro,299,,active,2019-12-14,
sub_00364,cus_0226,Martinez and Sons,enterprise,799,,active,2019-12-28,
sub_00365,cus_0227,Rivera Collins and Preston,starter,99,,active,2019-12-08,
sub_00366,cus_0228,Beck-Thompson,starter,99,,active,2019-12-14,
sub_00367,cus_0229,Quinn Morris and Williamson,starter,99,,active,2019-12-20,
sub_00368,cus_0230,Case and Sons,growth,499,,active,2019-12-10,
sub_00369,cus_0231,Nelson-Wallace,growth,499,,active,2019-12-22,
sub_00370,cus_0232,Gibbs-Smith,enterprise,799,,active,2019-12-04,
sub_00371,cus_0233,Villanueva-Rivera,starter,99,,active,2019-12-05,
sub_00372,cus_0234,Brown Ltd,growth,499,,active,2019-12-06,
sub_00373,cus_0235,Campbell-Wang,pro,299,,active,2019-12-12,
sub_00374,cus_0236,Burns and Sons,growth,499,,active,2019-12-26,
sub_00375,cus_0237,Jenkins-Nelson,enterprise,799,,active,2019-12-09,
sub_00376,cus_0161,Jordan-Collins,enterprise,799,499,active,2019-12-15,
sub_00377,cus_0126,Stevenson and Sons,enterprise,799,499,active,2019-12-30,
sub_00378,cus_0068,Martinez Watson and Stewart,pro,299,99,active,2019-12-22,
sub_00379,cus_0007,Marshall Ltd,pro,299,499,active,2019-12-13,
sub_00380,cus_0081,Parsons Cooper and Aguirre,growth,499,799,active,2019-12-16,
sub_00381,cus_0115,Gonzales and Sons,enterprise,799,499,active,2019-12-31,
sub_00382,cus_0152,Butler Rose and Thompson,enterprise,799,499,active,2019-12-23,
sub_00383,cus_0143,Mcdaniel Ltd,enterprise,799,499,active,2019-12-02,
sub_00384,cus_0047,Butler-Soto,starter,99,99,cancelled,2019-12-30,2019-12-30
sub_00385,cus_0134,Gray-Ryan,growth,499,299,active,2019-12-05,
sub_00386,cus_0119,Weiss-Mendoza,pro,299,99,active,2019-12-20,
sub_00387,cus_0209,Bush Ramirez and Davis,growth,499,299,active,2019-12-16,
sub_00388,cus_0195,Hughes PLC,pro,299,99,active,2019-12-09,
sub_00389,cus_0058,Gordon-Woods,pro,299,99,active,2019-12-15,
sub_00390,cus_0087,Rivera PLC,growth,499,299,active,2019-12-16,
sub_00391,cus_0184,Hebert Ltd,enterprise_plus,999,799,active,2019-12-01,
sub_00392,cus_0140,Hansen-Johnson,pro,299,99,active,2019-12-06,
sub_00393,cus_0204,Perez-Day,enterprise,799,499,active,2019-12-31,
sub_00394,cus_0224,Villanueva Henderson and Duke,pro,299,499,active,2019-12-20,
sub_00395,cus_0153,Brown Schmidt and Martin,enterprise,799,499,active,2019-12-11,
sub_00396,cus_0006,Johnson LLC,pro,299,99,active,2019-12-19,
sub_00397,cus_0233,Villanueva-Rivera,pro,299,99,active,2019-12-01,
sub_00398,cus_0031,Anderson Group,enterprise,799,999,active,2019-12-06,
sub_00399,cus_0159,Byrd LLC,growth,499,299,active,2019-12-15,
sub_00400,cus_0146,Phillips Group,pro,299,99,active,2019-12-25,
sub_00401,cus_0238,Robles Ltd,starter,99,,active,2020-01-02,
sub_00402,cus_0239,James Lam and Roberts,pro,299,,active,2020-01-22,
sub_00403,cus_0240,Lynch-Hamilton,pro,299,,active,2020-01-27,
sub_00404,cus_0241,Oconnell Andrade and Black,growth,499,,active,2020-01-27,
sub_00405,cus_0242,Wiggins Zamora and Moore,growth,499,,active,2020-01-11,
sub_00406,cus_0243,Moore-Cain,enterprise_plus,999,,active,2020-01-30,
sub_00407,cus_0244,Parker LLC,enterprise,799,,active,2020-01-03,
sub_00408,cus_0245,Solis and Sons,pro,299,,active,2020-01-13,
sub_00409,cus_0246,Morales-Nash,growth,499,,active,2020-01-28,
sub_00410,cus_0247,Mcclure-Kelly,pro,299,,active,2020-01-15,
sub_00411,cus_0248,Knapp Ellis and Thomas,enterprise_plus,999,,active,2020-01-01,
sub_00412,cus_0249,Hernandez and Sons,enterprise,799,,active,2020-01-20,
sub_00413,cus_0250,Torres-White,growth,499,,active,2020-01-26,
sub_00414,cus_0251,Malone LLC,pro,299,,active,2020-01-14,
sub_00415,cus_0252,Thomas Ltd,starter,99,,active,2020-01-19,
sub_00416,cus_0253,Lewis Hays and Garrison,growth,499,,active,2020-01-25,
sub_00417,cus_0254,Barton Franklin and Miller,enterprise_plus,999,,active,2020-01-04,
sub_00418,cus_0255,Smith LLC,enterprise_plus,999,,active,2020-01-19,
sub_00419,cus_0108,Williams LLC,pro,299,99,active,2020-01-22,
sub_00420,cus_0232,Gibbs-Smith,enterprise_plus,999,799,active,2020-01-28,
sub_00421,cus_0228,Beck-Thompson,pro,299,99,active,2020-01-11,
sub_00422,cus_0133,Adams-Mcdaniel,starter,99,99,cancelled,2020-01-09,2020-01-09
sub_00423,cus_0246,Morales-Nash,growth,499,499,cancelled,2020-01-18,2020-01-18
sub_00424,cus_0014,Ward Smith and Williams,starter,99,99,cancelled,2020-01-11,2020-01-11
sub_00425,cus_0107,Gonzalez Inc,growth,499,299,active,2020-01-01,
sub_00426,cus_0087,Rivera PLC,enterprise,799,499,active,2020-01-29,
sub_00427,cus_0050,Shaw Nguyen and Griffith,enterprise_plus,999,799,active,2020-01-04,
sub_00428,cus_0249,Hernandez and Sons,enterprise_plus,999,799,active,2020-01-23,
sub_00429,cus_0226,Martinez and Sons,enterprise_plus,999,799,active,2020-01-14,
sub_00430,cus_0250,Torres-White,pro,299,499,active,2020-01-24,
sub_00431,cus_0038,Stewart Reeves and Moore,pro,299,299,cancelled,2020-01-03,2020-01-03
sub_00432,cus_0198,Gonzalez-Martin,growth,499,299,active,2020-01-17,
sub_00433,cus_0122,Nunez and Sons,enterprise,799,499,active,2020-01-27,
sub_00434,cus_0074,Lee-Webb,enterprise_plus,999,799,active,2020-01-10,
sub_00435,cus_0195,Hughes PLC,pro,299,299,cancelled,2020-01-05,2020-01-05
sub_00436,cus_0185,Reyes-Taylor,growth,499,299,active,2020-01-31,
sub_00437,cus_0235,Campbell-Wang,growth,499,299,active,2020-01-21,
sub_00438,cus_0205,Nichols Inc,pro,299,99,active,2020-01-22,
sub_00439,cus_0125,Johnson Boyd and Williams,starter,99,99,cancelled,2020-01-30,2020-01-30
sub_00440,cus_0080,Swanson-Garcia,enterprise,799,499,active,2020-01-08,
sub_00441,cus_0239,James Lam and Roberts,growth,499,299,active,2020-01-16,
sub_00442,cus_0095,Gardner PLC,growth,499,299,active,2020-01-14,
sub_00443,cus_0112,Grant Sanchez and Mcdonald,growth,499,299,active,2020-01-18,
sub_00444,cus_0251,Malone LLC,pro,299,299,cancelled,2020-01-03,2020-01-03
sub_00445,cus_0116,Kelley Myers and Chase,growth,499,299,active,2020-01-22,
sub_00446,cus_0256,Huber Inc,enterprise,799,,active,2020-02-15,
sub_00447,cus_0257,Zuniga Inc,pro,299,,active,2020-02-19,
sub_00448,cus_0258,Oliver Inc,enterprise_plus,999,,active,2020-02-05,
sub_00449,cus_0259,Jimenez Knight and Maynard,enterprise_plus,999,,active,2020-02-01,
sub_00450,cus_0260,Hayes-Williams,growth,499,,active,2020-02-02,
sub_00451,cus_0261,Harris-Barnett,growth,499,,active,2020-02-14,
sub_00452,cus_0262,Mann-Fleming,enterprise,799,,active,2020-02-16,
sub_00453,cus_0263,Perez-Ray,enterprise_plus,999,,active,2020-02-25,
sub_00454,cus_0264,Burns-Beck,enterprise_plus,999,,active,2020-02-06,
sub_00455,cus_0265,Foster Davis and Norris,growth,499,,active,2020-02-06,
sub_00456,cus_0266,Alvarado Mann and Bauer,enterprise,799,,active,2020-02-05,
sub_00457,cus_0267,Perez-Padilla,starter,99,,active,2020-02-22,
sub_00458,cus_0268,Turner Inc,growth,499,,active,2020-02-29,
sub_00459,cus_0269,Serrano Group,pro,299,,active,2020-02-29,
sub_00460,cus_0270,Flores-Wilson,pro,299,,active,2020-02-20,
sub_00461,cus_0271,Perez-Phelps,enterprise_plus,999,,active,2020-02-25,
sub_00462,cus_0272,Houston David and Williams,starter,99,,active,2020-02-13,
sub_00463,cus_0273,Smith and Sons,enterprise_plus,999,,active,2020-02-10,
sub_00464,cus_0274,Lopez Inc,pro,299,,active,2020-02-05,
sub_00465,cus_0275,Martinez Inc,starter,99,,active,2020-02-20,
sub_00466,cus_0276,Price Richardson and Jackson,growth,499,,active,2020-02-24,
sub_00467,cus_0277,Phelps and Sons,pro,299,,active,2020-02-27,
sub_00468,cus_0278,Russell Inc,growth,499,,active,2020-02-28,
sub_00469,cus_0279,Mcdonald Ltd,pro,299,,active,2020-02-24,
sub_00470,cus_0280,Cruz Long and Aguilar,enterprise_plus,999,,active,2020-02-21,
sub_00471,cus_0146,Phillips Group,starter,99,299,active,2020-02-01,
sub_00472,cus_0218,Barnes-Johnson,starter,99,299,active,2020-02-22,
sub_00473,cus_0004,Morrow PLC,growth,499,799,active,2020-02-04,
sub_00474,cus_0275,Martinez Inc,pro,299,99,active,2020-02-07,
sub_00475,cus_0201,Russell-Turner,enterprise,799,999,active,2020-02-08,
sub_00476,cus_0100,Mcdonald LLC,enterprise,799,499,active,2020-02-09,
sub_00477,cus_0230,Case and Sons,enterprise,799,499,active,2020-02-12,
sub_00478,cus_0029,Cordova-Hanson,enterprise,799,499,active,2020-02-21,
sub_00479,cus_0037,Peters-Torres,enterprise,799,499,active,2020-02-21,
sub_00480,cus_0229,Quinn Morris and Williamson,pro,299,99,active,2020-02-13,
sub_00481,cus_0086,Valencia-Waller,pro,299,99,active,2020-02-07,
sub_00482,cus_0018,Gilmore-Finley,pro,299,499,active,2020-02-22,
sub_00483,cus_0227,Rivera Collins and Preston,pro,299,99,active,2020-02-17,
sub_00484,cus_0160,Smith and Sons,growth,499,299,active,2020-02-20,
sub_00485,cus_0155,Peterson-Miller,enterprise_plus,999,799,active,2020-02-21,
sub_00486,cus_0281,Miller Group,enterprise,799,,active,2020-03-16,
sub_00487,cus_0282,Willis-West,enterprise_plus,999,,active,2020-03-14,
sub_00488,cus_0283,Mueller-Thompson,starter,99,,active,2020-03-09,
sub_00489,cus_0284,Jones-Brooks,starter,99,,active,2020-03-03,
sub_00490,cus_0285,Ray-Morales,growth,499,,active,2020-03-24,
sub_00491,cus_0286,Ortega Coleman and Stevens,pro,299,,active,2020-03-13,
sub_00492,cus_0287,Williams Moreno and Salas,growth,499,,active,2020-03-17,
sub_00493,cus_0288,Keller Ltd,pro,299,,active,2020-03-31,
sub_00494,cus_0289,Becker Henry and Keith,growth,499,,active,2020-03-31,
sub_00495,cus_0290,Miller-Castillo,enterprise,799,,active,2020-03-06,
sub_00496,cus_0291,Parker Peters and Wiley,growth,499,,active,2020-03-15,
sub_00497,cus_0292,Sheppard PLC,starter,99,,active,2020-03-28,
sub_00498,cus_0293,Diaz-Reynolds,growth,499,,active,2020-03-26,
sub_00499,cus_0294,Chang-Perry,pro,299,,active,2020-03-07,
sub_00500,cus_0295,Moyer and Sons,starter,99,,active,2020-03-20,
sub_00501,cus_0296,Thomas-Travis,pro,299,,active,2020-03-23,
sub_00502,cus_0297,Richard-Mcdonald,starter,99,,active,2020-03-06,
sub_00503,cus_0298,Moore Inc,growth,499,,active,2020-03-12,
sub_00504,cus_0299,Brewer Novak and Hall,starter,99,,active,2020-03-01,
sub_00505,cus_0300,Mora Jacobs and Mcpherson,enterprise_plus,999,,active,2020-03-03,
sub_00506,cus_0301,Perry and Sons,enterprise_plus,999,,active,2020-03-25,
sub_00507,cus_0302,Rivera-Willis,pro,299,,active,2020-03-22,
sub_00508,cus_0303,Contreras Martin and Anderson,pro,299,,active,2020-03-19,
sub_00509,cus_0304,Jones Santana and King,starter,99,,active,2020-03-01,
sub_00510,cus_0305,Koch Rice and Sims,enterprise,799,,active,2020-03-03,
sub_00511,cus_0306,Tapia Rosario and Lewis,enterprise_plus,999,,active,2020-03-18,
sub_00512,cus_0307,Schneider Macdonald and Salazar,pro,299,,active,2020-03-27,
sub_00513,cus_0308,Madden Todd and Smith,growth,499,,active,2020-03-19,
sub_00514,cus_0309,Lewis Edwards and Nguyen,pro,299,,active,2020-03-31,
sub_00515,cus_0039,Camacho-Gregory,growth,499,299,active,2020-03-22,
sub_00516,cus_0059,Evans Thomas and Ramirez,pro,299,99,active,2020-03-10,
sub_00517,cus_0161,Jordan-Collins,enterprise,799,799,cancelled,2020-03-27,2020-03-27
sub_00518,cus_0238,Robles Ltd,pro,299,99,active,2020-03-05,
sub_00519,cus_0044,Thomas Bailey and Anthony,enterprise_plus,999,799,active,2020-03-02,
sub_00520,cus_0190,Thomas LLC,pro,299,99,active,2020-03-04,
sub_00521,cus_0088,Cunningham Price and Barajas,enterprise_plus,999,799,active,2020-03-03,
sub_00522,cus_0051,Reyes Group,pro,299,99,active,2020-03-25,
sub_00523,cus_0010,Marshall-Garcia,enterprise_plus,999,799,active,2020-03-25,
sub_00524,cus_0198,Gonzalez-Martin,pro,299,499,active,2020-03-22,
sub_00525,cus_0146,Phillips Group,pro,299,99,active,2020-03-21,
sub_00526,cus_0107,Gonzalez Inc,enterprise,799,499,active,2020-03-26,
sub_00527,cus_0292,Sheppard PLC,starter,99,99,cancelled,2020-03-02,2020-03-02
sub_00528,cus_0254,Barton Franklin and Miller,enterprise,799,999,active,2020-03-13,
sub_00529,cus_0134,Gray-Ryan,enterprise,799,499,active,2020-03-05,
sub_00530,cus_0275,Martinez Inc,growth,499,299,active,2020-03-31,
sub_00531,cus_0247,Mcclure-Kelly,starter,99,299,active,2020-03-17,
sub_00532,cus_0108,Williams LLC,growth,499,299,active,2020-03-31,
sub_00533,cus_0177,Suarez-Lee,pro,299,99,active,2020-03-19,
sub_00534,cus_0033,Thomas Lucas and Fletcher,enterprise_plus,999,799,active,2020-03-08,
sub_00535,cus_0048,Page Solomon and Gibson,growth,499,299,active,2020-03-30,
sub_00536,cus_0209,Bush Ramirez and Davis,enterprise,799,499,active,2020-03-20,
sub_00537,cus_0058,Gordon-Woods,growth,499,299,active,2020-03-03,
sub_00538,cus_0258,Oliver Inc,enterprise_plus,999,999,cancelled,2020-03-02,2020-03-02
sub_00539,cus_0285,Ray-Morales,enterprise,799,499,active,2020-03-27,
sub_00540,cus_0310,Williams-Rodriguez,enterprise_plus,999,,active,2020-04-21,
sub_00541,cus_0311,Ramirez and Sons,enterprise,799,,active,2020-04-13,
sub_00542,cus_0312,Shelton and Sons,starter,99,,active,2020-04-17,
sub_00543,cus_0313,Frye Francis and Hill,starter,99,,active,2020-04-18,
sub_00544,cus_0314,Greer-Adams,growth,499,,active,2020-04-11,
sub_00545,cus_0315,Rodriguez Ltd,pro,299,,active,2020-04-08,
sub_00546,cus_0316,Mcclure-Williams,starter,99,,active,2020-04-22,
sub_00547,cus_0317,Thompson LLC,enterprise,799,,active,2020-04-13,
sub_00548,cus_0318,Miller Inc,enterprise_plus,999,,active,2020-04-25,
sub_00549,cus_0319,Lopez Johnson and Bailey,growth,499,,active,2020-04-17,
sub_00550,cus_0320,Bean-Chavez,starter,99,,active,2020-04-14,
sub_00551,cus_0321,Russell-Alvarez,pro,299,,active,2020-04-13,
sub_00552,cus_0322,Burns Larson and Phillips,starter,99,,active,2020-04-11,
sub_00553,cus_0323,Davis-Williams,starter,99,,active,2020-04-19,
sub_00554,cus_0324,Baker and Sons,enterprise,799,,active,2020-04-18,
sub_00555,cus_0325,Abbott-Davis,pro,299,,active,2020-04-03,
sub_00556,cus_0326,Hernandez and Sons,pro,299,,active,2020-04-14,
sub_00557,cus_0327,Serrano LLC,enterprise,799,,active,2020-04-05,
sub_00558,cus_0328,Berger Larson and Ward,enterprise,799,,active,2020-04-16,
sub_00559,cus_0329,Smith Group,growth,499,,active,2020-04-16,
sub_00560,cus_0330,Solis LLC,pro,299,,active,2020-04-19,
sub_00561,cus_0331,Phillips-Gordon,starter,99,,active,2020-04-20,
sub_00562,cus_0332,Sandoval and Sons,enterprise_plus,999,,active,2020-04-17,
sub_00563,cus_0333,Perry Group,starter,99,,active,2020-04-03,
sub_00564,cus_0334,Sanders-Fleming,pro,299,,active,2020-04-14,
sub_00565,cus_0335,Klein PLC,pro,299,,active,2020-04-30,
sub_00566,cus_0336,Gonzalez-Woodward,growth,499,,active,2020-04-04,
sub_00567,cus_0337,Gonzalez Potter and Miller,growth,499,,active,2020-04-14,
sub_00568,cus_0338,Brown-Reed,pro,299,,active,2020-04-07,
sub_00569,cus_0339,Barajas Gross and Craig,pro,299,,active,2020-04-20,
sub_00570,cus_0054,Mann Kelly and Fisher,growth,499,499,cancelled,2020-04-29,2020-04-29
sub_00571,cus_0131,Nguyen LLC,enterprise,799,799,cancelled,2020-04-29,2020-04-29
sub_00572,cus_0029,Cordova-Hanson,enterprise_plus,999,799,active,2020-04-05,
sub_00573,cus_0329,Smith Group,enterprise,799,499,active,2020-04-12,
sub_00574,cus_0096,Mora-Crawford,enterprise_plus,999,799,active,2020-04-28,
sub_00575,cus_0051,Reyes Group,growth,499,299,active,2020-04-19,
sub_00576,cus_0154,Spencer Armstrong and Russell,enterprise_plus,999,799,active,2020-04-14,
sub_00577,cus_0286,Ortega Coleman and Stevens,growth,499,299,active,2020-04-25,
sub_00578,cus_0170,Tate-Lewis,pro,299,99,active,2020-04-14,
sub_00579,cus_0055,Davenport Moore and Hodges,starter,99,299,active,2020-04-28,
sub_00580,cus_0284,Jones-Brooks,pro,299,99,active,2020-04-24,
sub_00581,cus_0006,Johnson LLC,growth,499,299,active,2020-04-24,
sub_00582,cus_0102,Davis and Sons,enterprise_plus,999,999,cancelled,2020-04-01,2020-04-01
sub_00583,cus_0077,Gillespie-Moran,growth,499,299,active,2020-04-12,
sub_00584,cus_0078,Curtis-Romero,enterprise_plus,999,799,active,2020-04-07,
sub_00585,cus_0084,Reilly Hudson and Davis,growth,499,299,active,2020-04-10,
sub_00586,cus_0187,Diaz Group,enterprise,799,999,active,2020-04-22,
sub_00587,cus_0144,Patterson PLC,enterprise,799,499,active,2020-04-05,
sub_00588,cus_0139,Ortiz PLC,growth,499,299,active,2020-04-14,
sub_00589,cus_0026,Garcia Weber and Knight,pro,299,499,active,2020-04-29,
sub_00590,cus_0079,Strong Brown and Rice,pro,299,99,active,2020-04-26,
sub_00591,cus_0009,Anderson Ltd,growth,499,299,active,2020-04-07,
sub_00592,cus_0308,Madden Todd and Smith,enterprise,799,499,active,2020-04-16,
sub_00593,cus_0270,Flores-Wilson,growth,499,299,active,2020-04-13,
sub_00594,cus_0092,Diaz-Decker,pro,299,299,cancelled,2020-04-30,2020-04-30
sub_00595,cus_0250,Torres-White,growth,499,299,active,2020-04-28,
sub_00596,cus_0124,Ballard Lucero and Martin,enterprise,799,499,active,2020-04-17,
sub_00597,cus_0209,Bush Ramirez and Davis,enterprise_plus,999,799,active,2020-04-25,
sub_00598,cus_0062,Moreno Hernandez and Parker,pro,299,99,active,2020-04-05,
sub_00599,cus_0174,Gardner-Mccarthy,pro,299,499,active,2020-04-18,
sub_00600,cus_0068,Martinez Watson and Stewart,growth,499,299,active,2020-04-20,
sub_00601,cus_0194,Cook Smith and Russell,enterprise,799,499,active,2020-04-29,
sub_00602,cus_0110,Crawford Shepherd and Jackson,starter,99,299,active,2020-04-02,
sub_00603,cus_0208,Pitts-Perez,growth,499,299,active,2020-04-13,
sub_00604,cus_0042,Ford LLC,pro,299,99,active,2020-04-30,
sub_00605,cus_0325,Abbott-Davis,starter,99,299,active,2020-04-20,
sub_00606,cus_0147,Miller Evans and Smith,enterprise,799,499,active,2020-04-04,
sub_00607,cus_0272,Houston David and Williams,pro,299,99,active,2020-04-07,
sub_00608,cus_0117,Lewis Hardin and Stout,enterprise,799,799,cancelled,2020-04-05,2020-04-05
sub_00609,cus_0136,Rose Anderson and Melendez,pro,299,99,active,2020-04-29,
sub_00610,cus_0014,Ward Smith and Williams,pro,299,,reactivation,2020-04-22,
sub_00611,cus_0340,Martin Inc,pro,299,,active,2020-05-06,
sub_00612,cus_0341,Smith-Thomas,pro,299,,active,2020-05-14,
sub_00613,cus_0342,Phelps Hall and Jones,growth,499,,active,2020-05-15,
sub_00614,cus_0343,Moore-Perez,pro,299,,active,2020-05-08,
sub_00615,cus_0344,Stevens Saunders and Watson,starter,99,,active,2020-05-20,
sub_00616,cus_0345,Melendez Rivera and Martinez,starter,99,,active,2020-05-16,
sub_00617,cus_0346,Molina and Sons,enterprise,799,,active,2020-05-08,
sub_00618,cus_0347,Roberts Ltd,growth,499,,active,2020-05-09,
sub_00619,cus_0348,Luna Pierce and Barton,pro,299,,active,2020-05-18,
sub_00620,cus_0349,Johnson Mitchell and Salazar,growth,499,,active,2020-05-02,
sub_00621,cus_0350,Garcia-Williams,enterprise_plus,999,,active,2020-05-19,
sub_00622,cus_0351,Manning PLC,pro,299,,active,2020-05-12,
sub_00623,cus_0352,Nash-Greer,starter,99,,active,2020-05-16,
sub_00624,cus_0353,Greer Smith and Williams,enterprise_plus,999,,active,2020-05-03,
sub_00625,cus_0354,Medina Lewis and Jones,starter,99,,active,2020-05-24,
sub_00626,cus_0355,Fuentes Group,growth,499,,active,2020-05-28,
sub_00627,cus_0356,Kerr-Luna,enterprise_plus,999,,active,2020-05-25,
sub_00628,cus_0357,Porter-Mosley,pro,299,,active,2020-05-17,
sub_00629,cus_0358,Rodriguez PLC,starter,99,,active,2020-05-29,
sub_00630,cus_0359,Rubio-Frazier,growth,499,,active,2020-05-08,
sub_00631,cus_0360,Cortez-Barnes,pro,299,,active,2020-05-24,
sub_00632,cus_0361,Chavez Porter and Brandt,growth,499,,active,2020-05-22,
sub_00633,cus_0362,Francis Fox and Sanchez,starter,99,,active,2020-05-21,
sub_00634,cus_0363,Mcguire Best and Barnett,growth,499,,active,2020-05-19,
sub_00635,cus_0364,Lowe Petersen and Figueroa,pro,299,,active,2020-05-02,
sub_00636,cus_0365,Bell and Sons,enterprise_plus,999,,active,2020-05-18,
sub_00637,cus_0052,Nielsen-Schroeder,growth,499,299,active,2020-05-07,
sub_00638,cus_0236,Burns and Sons,enterprise,799,499,active,2020-05-04,
sub_00639,cus_0159,Byrd LLC,enterprise,799,499,active,2020-05-01,
sub_00640,cus_0333,Perry Group,pro,299,99,active,2020-05-21,
sub_00641,cus_0357,Porter-Mosley,growth,499,299,active,2020-05-04,
sub_00642,cus_0106,Stephens Anderson and Cunningham,enterprise_plus,999,799,active,2020-05-21,
sub_00643,cus_0314,Greer-Adams,enterprise,799,499,active,2020-05-17,
sub_00644,cus_0212,Davis Ltd,enterprise,799,499,active,2020-05-05,
